time_s,in0_v,in1_v
460.179225,1.311354,2.869943
460.383278,1.250261,2.938113
460.579227,1.184041,3.003305
460.779248,1.127573,3.053236
460.979245,1.095188,3.102884
461.179252,1.072683,3.117791
461.383309,1.064584,3.141008
466.878426,1.131549,3.065031
467.079526,1.167325,3.015109
467.281400,1.227314,2.947969
467.477422,1.288396,2.878998
467.678418,1.332096,2.815918
467.877391,1.383087,2.782614
468.077392,1.409229,2.750265
468.277394,1.415690,2.743086
468.478431,1.392808,2.767740
468.677454,1.348818,2.805784
468.878400,1.291577,2.868535
469.078442,1.248772,2.924489
469.277503,1.198286,2.969426
469.478429,1.159463,3.025720
469.678415,1.111019,3.054062
469.878411,1.095142,3.090639
470.078428,1.084916,3.097218
470.282428,1.095254,3.110988
475.792596,1.162779,3.037238
475.993535,1.183435,3.010620
476.195568,1.217331,2.967381
476.391589,1.255696,2.936311
476.593565,1.301887,2.892062
476.792553,1.329098,2.856723
476.992541,1.358852,2.834446
477.191578,1.363236,2.819221
477.391573,1.352291,2.823756
477.591567,1.339116,2.843952
477.791612,1.307285,2.872172
477.991599,1.271870,2.905551
478.191599,1.243072,2.938764
478.391612,1.204798,2.973049
478.591634,1.185785,2.999425
478.791647,1.168131,3.035131
478.991649,1.152419,3.036892
479.191669,1.142499,3.039169
484.706771,1.217009,2.975165
484.908752,1.218883,2.950896
485.109743,1.259406,2.939649
485.305755,1.271505,2.914687
485.507742,1.290829,2.883246
485.706760,1.304804,2.874451
485.906786,1.305823,2.865111
486.106768,1.310506,2.868710
486.306773,1.298418,2.875143
486.506787,1.281272,2.893582
486.706784,1.265649,2.906789
486.906766,1.247864,2.922950
487.105780,1.234864,2.954331
487.305809,1.208299,2.970009
487.505769,1.206504,2.982911
487.705778,1.192190,2.984849
487.905783,1.188244,2.983056
488.105806,1.200247,2.983018
493.620948,1.172511,3.015643
493.823159,1.224148,2.953237
494.026907,1.268615,2.896567
494.219935,1.319318,2.836978
494.421944,1.374077,2.796417
494.621906,1.388461,2.777124
494.821935,1.404877,2.769723
495.021916,1.373778,2.795971
495.221953,1.345539,2.827674
495.421959,1.295371,2.863710
495.621940,1.249939,2.915697
495.821980,1.206032,2.969421
496.021934,1.155524,3.017377
496.221978,1.138143,3.055393
496.422001,1.116043,3.086449
496.620975,1.110251,3.091382
496.820990,1.108033,3.061668
497.021958,1.136336,3.047049
502.533140,1.180725,2.984086
502.735084,1.249841,2.903896
502.936085,1.322229,2.828305
503.132092,1.384224,2.776992
503.332149,1.413307,2.721473
503.532104,1.441159,2.713906
503.736102,1.437404,2.715224
503.932096,1.406369,2.754094
504.132150,1.341792,2.807052
504.332141,1.276867,2.892210
504.532143,1.214300,2.956571
504.736118,1.149569,3.025499
504.932140,1.112173,3.085581
505.132152,1.066501,3.109761
505.332162,1.051778,3.136193
505.532173,1.054306,3.121159
505.736160,1.079204,3.105872
505.932136,1.125111,3.072707
511.431319,1.149117,3.018825
511.633282,1.193008,2.977172
511.834270,1.261806,2.907339
512.036263,1.321181,2.840550
512.232287,1.380983,2.771361
512.432310,1.424444,2.732583
512.635306,1.451172,2.715802
512.831299,1.442856,2.717390
513.031282,1.412057,2.756310
513.231343,1.351663,2.807026
513.431322,1.298608,2.867451
513.635410,1.236338,2.933348
513.832331,1.189634,2.984672
514.032334,1.128566,3.043640
514.231356,1.088624,3.085621
514.431368,1.069861,3.110065
514.634339,1.061502,3.122625
514.831335,1.073781,3.105085
520.340519,1.111517,3.064402
520.542499,1.121397,3.067044
520.743536,1.146874,3.033767
520.945452,1.188722,2.985985
521.141477,1.240969,2.924916
521.341517,1.296829,2.866911
521.544507,1.328572,2.817367
521.740508,1.394615,2.792129
521.940474,1.416484,2.771322
522.140503,1.420072,2.763493
522.340534,1.396123,2.782375
522.544501,1.373664,2.814238
522.740525,1.322096,2.859680
522.940514,1.266117,2.900849
523.140519,1.219423,2.945479
523.340557,1.183159,3.003564
523.543524,1.144259,3.037295
523.740536,1.121054,3.061608
529.255697,1.177619,2.992883
529.457693,1.154089,3.027163
529.658674,1.123947,3.056469
529.854673,1.126987,3.063087
530.054663,1.138223,3.063221
530.254675,1.162345,3.026762
530.458697,1.187493,2.975692
530.654716,1.238185,2.926677
530.854685,1.283244,2.876319
531.054682,1.315099,2.831919
531.254693,1.362983,2.801143
531.458717,1.380894,2.786147
531.654757,1.382332,2.778298
531.854708,1.372600,2.783275
532.054709,1.352851,2.811421
532.254730,1.315041,2.843940
532.458761,1.280780,2.881838
532.654772,1.248907,2.918170
538.153892,1.305947,2.852742
538.355888,1.258117,2.913604
538.556893,1.186353,2.980059
538.752851,1.136709,3.047630
538.952862,1.088650,3.091083
539.152891,1.078992,3.101906
539.357898,1.080661,3.104128
539.553869,1.103685,3.069922
539.753862,1.150341,3.028413
539.953882,1.209147,2.960556
540.153885,1.261309,2.892625
540.357920,1.324317,2.836963
540.553897,1.378978,2.781196
540.753898,1.403610,2.744039
540.953887,1.412784,2.725881
541.153896,1.418123,2.734042
541.356958,1.402975,2.745725
541.553925,1.368905,2.783552
547.049088,1.380963,2.746760
547.250051,1.328814,2.806622
547.452071,1.261852,2.872046
547.653054,1.201940,2.955837
547.848042,1.141042,3.039703
548.048036,1.090669,3.079876
548.251077,1.054881,3.098186
548.448094,1.056900,3.119717
548.648070,1.076139,3.078050
548.848069,1.117879,3.050325
549.048066,1.180485,2.987499
549.251103,1.253481,2.925013
549.448131,1.313699,2.852675
549.648095,1.371637,2.794605
549.848088,1.420619,2.748649
550.048092,1.432145,2.707582
550.251117,1.442167,2.698480
550.448153,1.436421,2.709729
555.979308,1.355122,2.792579
556.180277,1.319109,2.833524
556.382311,1.270089,2.890074
556.578294,1.218517,2.943703
556.779304,1.167041,3.000066
556.979282,1.121330,3.039246
557.179277,1.113581,3.075045
557.382326,1.106797,3.066860
557.578299,1.116919,3.039489
557.778300,1.154594,3.012642
557.978286,1.200863,2.958730
558.178300,1.243268,2.909089
558.382347,1.301875,2.851806
558.578322,1.336436,2.799193
558.778333,1.369738,2.761627
558.978320,1.377510,2.742793
559.178340,1.382661,2.737031
559.382377,1.374918,2.744797
564.892503,1.300311,2.858317
565.093454,1.255401,2.906425
565.295068,1.194915,2.887610
565.496478,1.132958,3.020735
565.692457,1.102554,3.072526
565.891446,1.086682,3.078673
566.091473,1.086767,3.065336
566.291484,1.115029,3.036723
566.491483,1.158988,2.994888
566.691490,1.213728,2.921835
566.892475,1.266164,2.870578
567.092475,1.324644,2.806722
567.296544,1.370835,2.774565
567.492501,1.392297,2.735023
567.692489,1.397179,2.730060
567.892509,1.402097,2.739684
568.092518,1.381529,2.756189
568.296576,1.346586,2.801865
573.790702,1.260248,2.894217
573.992646,1.200853,2.968662
574.193672,1.137914,3.038537
574.389711,1.091220,3.109562
574.591684,1.051592,3.129999
574.790665,1.055324,3.148578
574.990666,1.070274,3.120220
575.190671,1.121894,3.069906
575.390711,1.169367,3.000135
575.590687,1.236360,2.923485
575.790679,1.308147,2.853646
575.990698,1.376849,2.781370
576.190704,1.423323,2.728937
576.390736,1.439860,2.705182
576.590745,1.459554,2.695857
576.790714,1.444341,2.705508
576.990717,1.407835,2.743035
577.190759,1.358284,2.779250
582.705893,1.122162,3.055418
582.906845,1.077347,3.105299
583.107844,1.058202,3.128801
583.309912,1.058567,3.124467
583.505875,1.096542,3.094947
583.704863,1.152396,3.046644
583.904878,1.209726,2.969231
584.109892,1.274797,2.886292
584.305944,1.343876,2.815884
584.505901,1.397714,2.756260
584.705892,1.426414,2.715353
584.905908,1.446565,2.707878
585.109893,1.448286,2.731016
585.305949,1.405622,2.763380
585.505909,1.358929,2.817384
585.705904,1.297467,2.865671
585.905918,1.227553,2.927248
586.109911,1.179434,2.997153
591.632113,1.085815,3.080286
591.834067,1.114217,3.052609
592.035053,1.156575,2.996750
592.231093,1.222099,2.933529
592.431118,1.282513,2.871207
592.631085,1.350846,2.812884
592.836074,1.399115,2.775453
593.032090,1.416025,2.731262
593.232103,1.417677,2.726696
593.432131,1.391503,2.742281
593.632106,1.363567,2.791227
593.835113,1.324455,2.838674
594.032104,1.272449,2.893326
594.232146,1.211560,2.955127
594.432154,1.157759,3.013926
594.632145,1.117475,3.052558
594.835135,1.100368,3.097306
595.032157,1.076826,3.108609
600.546352,1.238425,2.925580
600.748317,1.312391,2.842968
600.949280,1.374628,2.785563
601.151277,1.416925,2.751007
601.347321,1.436797,2.713533
601.547303,1.448870,2.714645
601.750301,1.398513,2.752135
601.946297,1.356294,2.805342
602.146295,1.303484,2.872766
602.346351,1.231557,2.936020
602.546322,1.165009,3.015635
602.750335,1.121921,3.065370
602.946320,1.087757,3.096001
603.146326,1.074541,3.120459
603.346379,1.067323,3.123085
603.546347,1.096954,3.093599
603.750360,1.125937,3.058801
603.946340,1.167264,3.008060
609.446546,1.390283,2.790387
609.647494,1.425657,2.738287
609.849482,1.464030,2.707853
610.045487,1.462310,2.700066
610.245520,1.451206,2.727929
610.445560,1.392834,2.787220
610.649545,1.318076,2.860911
610.845519,1.253256,2.932376
611.045520,1.166338,3.006654
611.245539,1.128778,3.092725
611.445569,1.075094,3.124193
611.648557,1.049127,3.143757
611.845536,1.046777,3.141168
612.045550,1.069864,3.112816
612.245554,1.117529,3.062918
612.445593,1.175511,3.011970
612.648573,1.230616,2.953331
612.845578,1.287256,2.883164
618.355759,1.439172,2.730715
618.556717,1.417444,2.731864
618.758699,1.393023,2.770821
618.959707,1.335503,2.838026
619.154713,1.273375,2.899489
619.355761,1.201354,2.962595
619.559725,1.136768,3.034287
619.755723,1.096398,3.090377
619.955733,1.061800,3.110512
620.155727,1.062170,3.127179
620.355783,1.077426,3.099985
620.559761,1.107752,3.049462
620.755755,1.170273,3.008264
620.955754,1.219002,2.944825
621.155768,1.279662,2.868319
621.355808,1.324531,2.814508
621.558791,1.371387,2.778220
621.755777,1.403414,2.741486
627.268976,1.345727,2.816144
627.469958,1.329917,2.840493
627.670928,1.288199,2.881363
627.872971,1.251634,2.930039
628.068928,1.219151,2.980759
628.267962,1.174637,3.012081
628.467998,1.151013,3.037803
628.668965,1.129837,3.047031
628.868960,1.135029,3.036818
629.068961,1.154879,3.022060
629.268985,1.183887,2.994000
629.468995,1.221886,2.960456
629.668973,1.257230,2.911956
629.868981,1.292277,2.874269
630.068978,1.315076,2.843958
630.269012,1.354409,2.825812
630.469016,1.352855,2.804406
630.668028,1.358846,2.805986
636.184150,1.242502,2.949422
636.385205,1.238939,2.958380
636.586450,1.235341,2.947542
636.788090,1.230191,2.949593
636.984090,1.240416,2.955520
637.183192,1.246037,2.940494
637.383220,1.240736,2.918365
637.588268,1.253470,2.919369
637.784181,1.250552,2.912930
637.984256,1.273239,2.905901
638.184207,1.272667,2.909905
638.384249,1.271786,2.897213
638.588210,1.270852,2.910527
638.784224,1.270607,2.904090
638.984211,1.263451,2.912165
639.184229,1.259506,2.917191
639.384266,1.249479,2.918450
639.588242,1.239961,2.926265
645.082429,1.165609,3.002785
645.283397,1.184817,3.017767
645.484411,1.194469,3.003992
645.686410,1.213982,2.964058
645.882391,1.240891,2.930542
646.081404,1.263001,2.896060
646.281406,1.297509,2.873034
646.482442,1.314684,2.844419
646.682440,1.335595,2.836789
646.882409,1.331801,2.832389
647.082426,1.332511,2.838771
647.282432,1.306138,2.847578
647.482462,1.295942,2.876090
647.682440,1.266811,2.904604
647.882437,1.236320,2.933541
648.081448,1.221886,2.955798
648.281458,1.195180,2.974601
648.481483,1.178138,2.996669
653.997661,1.256531,2.912570
654.198650,1.224179,2.955004
654.399657,1.196428,2.992079
654.601662,1.159107,3.014116
654.797663,1.146046,3.035143
654.997617,1.137341,3.042388
655.197640,1.148487,3.035013
655.401705,1.174297,3.007558
655.597630,1.200909,2.976492
655.797631,1.242195,2.940468
655.997641,1.277135,2.890351
656.197649,1.318689,2.858769
656.401700,1.342959,2.830981
656.597697,1.361044,2.819078
656.797724,1.354207,2.808927
656.997702,1.354666,2.809290
657.197664,1.347711,2.835991
657.401724,1.323638,2.855836
662.923883,1.330939,2.837791
663.124828,1.285110,2.906557
663.326891,1.224464,2.958116
663.522858,1.158469,3.028223
663.722836,1.111718,3.071908
663.922828,1.080487,3.101944
664.126866,1.083585,3.103309
664.323900,1.095970,3.078225
664.523905,1.130003,3.031563
664.723878,1.183655,2.981927
664.923868,1.242009,2.918247
665.126868,1.291393,2.855527
665.323934,1.341213,2.813676
665.523909,1.375950,2.763779
665.723905,1.417289,2.756993
665.923888,1.408395,2.744672
666.126903,1.407525,2.758736
666.323962,1.379087,2.776803
671.869129,1.439073,2.702528
672.071113,1.404879,2.734660
672.272063,1.363628,2.793914
672.468081,1.287369,2.857745
672.670087,1.218542,2.946884
672.869072,1.151826,3.021551
673.069063,1.100976,3.075616
673.269085,1.057659,3.125177
673.469121,1.050489,3.126814
673.669083,1.065255,3.119158
673.869095,1.089989,3.078977
674.069312,1.151905,3.008603
674.268133,1.197516,2.966021
674.468145,1.270723,2.901941
674.668134,1.339656,2.841957
674.868127,1.384984,2.786852
675.068128,1.424512,2.744723
675.268135,1.448171,2.714954
680.768338,1.436792,2.729501
680.969296,1.455522,2.693636
681.171293,1.440723,2.697342
681.367363,1.435047,2.728602
681.568343,1.365272,2.788815
681.768324,1.307155,2.854973
681.968303,1.232025,2.948543
682.167330,1.168594,3.015279
682.367434,1.095290,3.074512
682.567349,1.073944,3.122095
682.767334,1.048153,3.145521
682.967393,1.055886,3.115777
683.167355,1.087726,3.096088
683.367382,1.136102,3.051983
683.567360,1.185168,2.990319
683.767403,1.252818,2.917311
683.967364,1.316627,2.857113
684.167387,1.372493,2.793905
689.681573,1.271319,2.887608
689.883567,1.337052,2.823713
690.084540,1.388042,2.761539
690.280582,1.437548,2.710373
690.482569,1.470394,2.701466
690.681566,1.444590,2.720954
690.881550,1.397886,2.756444
691.082548,1.338287,2.817394
691.280555,1.266033,2.901762
691.480603,1.200737,2.956366
691.680574,1.141258,3.028642
691.880574,1.092810,3.088095
692.081808,1.061492,3.084061
692.281593,1.040739,3.116070
692.481629,1.064573,3.112707
692.681612,1.086861,3.071661
692.881624,1.129444,3.038331
693.081603,1.183168,2.986350
698.590817,1.099674,3.087132
698.792776,1.137478,3.017967
698.993777,1.212936,2.956837
699.189779,1.287018,2.882299
699.391822,1.345494,2.807380
699.590792,1.398601,2.747405
699.790793,1.437793,2.712228
699.991794,1.433047,2.707132
700.189797,1.427763,2.724531
700.389845,1.379750,2.773585
700.589816,1.333609,2.831067
700.789807,1.269971,2.903150
700.990831,1.196279,2.969624
701.190829,1.142363,3.033958
701.390886,1.085881,3.065272
701.590890,1.060066,3.101449
701.790848,1.036904,3.115141
701.990889,1.050545,3.117284
707.489050,1.061658,3.128289
707.691037,1.058821,3.137730
707.892005,1.077801,3.106994
708.088032,1.124601,3.057601
708.290028,1.184000,3.004237
708.488043,1.257228,2.921174
708.688025,1.331355,2.855399
708.888031,1.386547,2.784518
709.088037,1.426024,2.733414
709.290086,1.444132,2.721855
709.488075,1.433661,2.711108
709.688062,1.418353,2.746848
709.888060,1.359361,2.799134
710.088085,1.314064,2.865548
710.290101,1.247338,2.934998
710.488099,1.181805,3.002301
710.688081,1.121802,3.050545
710.888074,1.080544,3.084469
716.406278,1.114272,3.048588
716.608257,1.094801,3.074464
716.809295,1.094431,3.094788
717.011260,1.106698,3.067891
717.207247,1.137772,3.022562
717.407276,1.197137,2.983975
717.611256,1.253170,2.914767
717.807251,1.303331,2.849868
718.007264,1.363780,2.811591
718.207274,1.396104,2.766474
718.407315,1.409151,2.743593
718.611295,1.415336,2.748370
718.807283,1.398861,2.771855
719.007303,1.353641,2.803052
719.207308,1.304850,2.845645
719.406367,1.252521,2.891494
719.610318,1.215660,2.946250
719.807329,1.179839,2.991463
