time_s,in0_v,in1_v
459.387972,1.111170,3.090387
459.587933,1.173600,3.043805
459.787959,1.241598,2.975142
459.987955,1.305280,2.898130
460.187940,1.373903,2.852778
460.387953,1.423345,2.807234
460.587959,1.453996,2.755246
460.787980,1.467785,2.734034
466.320307,1.429189,2.795319
466.521281,1.390305,2.837887
466.723269,1.348476,2.902742
466.924329,1.286696,2.958893
467.119302,1.211544,3.050132
467.319294,1.156476,3.092672
467.524301,1.129704,3.130990
467.719303,1.115530,3.150593
467.919357,1.115060,3.131666
468.120328,1.145492,3.107162
468.320329,1.188315,3.048502
468.524357,1.243950,2.985615
468.720344,1.303365,2.942024
468.920367,1.346061,2.876138
469.120355,1.392355,2.841879
469.321419,1.431789,2.795991
469.524420,1.446325,2.783134
469.720391,1.455234,2.782521
475.230688,1.372161,2.840206
475.431674,1.350652,2.856802
475.633686,1.332366,2.878613
475.834678,1.292418,2.920498
476.029679,1.247372,2.968142
476.229705,1.220153,3.007949
476.433706,1.195534,3.044046
476.630712,1.168739,3.055695
476.829733,1.166033,3.071316
477.030735,1.176357,3.069636
477.230745,1.192573,3.035666
477.433749,1.224929,3.011906
477.629755,1.254252,2.969303
477.829750,1.292890,2.935589
478.029734,1.320263,2.897315
478.229733,1.353019,2.876887
478.433745,1.371184,2.863116
478.629780,1.369367,2.838345
484.160028,1.315703,2.898837
484.362039,1.308122,2.909329
484.563000,1.290049,2.927718
484.759015,1.275927,2.950389
484.960993,1.243545,2.959823
485.159982,1.233076,2.991602
485.359974,1.219159,3.003708
485.559969,1.216135,3.010337
485.761007,1.222162,3.010194
485.959023,1.229862,3.003230
486.160002,1.241416,2.992884
486.360023,1.262293,2.968671
486.560023,1.280241,2.941706
486.760036,1.304182,2.938162
486.960021,1.314349,2.926563
487.160023,1.329179,2.916000
487.360085,1.345786,2.898028
487.559038,1.331208,2.901890
493.074401,1.392596,2.839434
493.275356,1.359564,2.882325
493.476381,1.296563,2.923433
493.678399,1.258204,2.980935
493.874409,1.202519,3.040151
494.073380,1.141295,3.084745
494.273381,1.123739,3.102701
494.474431,1.123800,3.100525
494.674378,1.145395,3.095882
494.874441,1.178512,3.065580
495.074414,1.213604,3.011168
495.274407,1.274397,2.958705
495.474421,1.310713,2.899448
495.674423,1.356554,2.844654
495.874448,1.387937,2.816512
496.074447,1.395153,2.783502
496.274442,1.414928,2.787250
496.474458,1.410545,2.800416
501.988669,1.434194,2.779118
502.189615,1.376299,2.832595
502.391660,1.325180,2.912297
502.592628,1.232625,2.994912
502.788665,1.174843,3.093517
502.987657,1.109299,3.135569
503.187660,1.071172,3.168050
503.388665,1.063185,3.171843
503.588684,1.085761,3.143989
503.788710,1.139869,3.100181
503.988698,1.205410,3.021837
504.188684,1.273577,2.952976
504.388705,1.346762,2.888050
504.588701,1.401460,2.805626
504.788772,1.440711,2.753717
504.988812,1.467651,2.723628
505.188800,1.483036,2.719360
505.388835,1.474587,2.730756
510.915100,1.478129,2.731725
511.117092,1.449574,2.762989
511.318061,1.399181,2.817919
511.520056,1.317111,2.887674
511.716056,1.252531,2.966557
511.916087,1.177271,3.044599
512.120073,1.115829,3.112553
512.315146,1.080575,3.163350
512.515127,1.069466,3.168854
512.716119,1.091685,3.154916
512.916155,1.133390,3.103300
513.120101,1.181676,3.054340
513.316109,1.242216,2.963801
513.516108,1.315477,2.899629
513.716086,1.392134,2.829258
513.916137,1.435655,2.780085
514.119128,1.475933,2.737624
514.316133,1.477725,2.718904
519.831505,1.442497,2.761420
520.032439,1.436832,2.765305
520.233428,1.419729,2.792694
520.435453,1.374134,2.842887
520.631436,1.310468,2.898175
520.831465,1.251421,2.966647
521.034442,1.200545,3.022287
521.230457,1.152463,3.079183
521.430469,1.119012,3.100648
521.630470,1.114396,3.119226
521.830503,1.120143,3.099186
522.034477,1.152452,3.069824
522.230480,1.201296,3.031004
522.430540,1.237713,2.965637
522.630526,1.297078,2.918318
522.830557,1.347478,2.860793
523.034529,1.390591,2.827457
523.230527,1.414223,2.776850
528.746525,1.315007,2.767364
528.946725,1.347751,2.845374
529.148720,1.386221,2.799674
529.349726,1.394407,2.783051
529.545724,1.407231,2.790349
529.745231,1.382875,2.807695
529.945755,1.348754,2.853078
530.144747,1.307268,2.911479
530.345778,1.257515,2.957642
530.545776,1.212572,3.006111
530.745764,1.171686,3.050964
530.945763,1.141445,3.083205
531.149774,1.128763,3.096480
531.345780,1.132509,3.093275
531.545786,1.153712,3.081558
531.745801,1.183543,3.037777
531.945842,1.216819,2.998879
532.149806,1.256691,2.966770
537.654160,1.124674,3.103631
537.855140,1.170295,3.052463
538.056111,1.233973,2.974339
538.258117,1.302591,2.913283
538.454121,1.369537,2.837428
538.653159,1.424622,2.780723
538.853163,1.456860,2.754600
539.054150,1.459359,2.740281
539.254163,1.442583,2.767108
539.454176,1.394247,2.805155
539.654198,1.355165,2.866820
539.854197,1.298161,2.931028
540.054191,1.235197,2.998938
540.254210,1.171176,3.056266
540.454196,1.131406,3.112366
540.654232,1.097357,3.130855
540.854238,1.090058,3.152140
541.054224,1.093274,3.139169
546.553517,1.077814,3.164283
546.754530,1.114899,3.142528
546.955458,1.151311,3.069200
547.157485,1.240053,2.973961
547.353475,1.317191,2.906922
547.552481,1.389842,2.814377
547.752541,1.448171,2.754034
547.953517,1.482389,2.719954
548.153518,1.493221,2.720838
548.353515,1.467412,2.734407
548.553525,1.421153,2.785642
548.753577,1.350443,2.855773
548.953538,1.305376,2.937385
549.153563,1.235740,3.010873
549.353557,1.164215,3.071313
549.553565,1.117763,3.114058
549.753623,1.095190,3.158355
549.953597,1.071094,3.174445
555.467852,1.114040,3.107413
555.668920,1.120139,3.096948
555.869889,1.150342,3.072518
556.071889,1.196514,3.015231
556.267854,1.256666,2.961844
556.466869,1.325954,2.893862
556.666879,1.372049,2.830936
556.867889,1.423815,2.795296
557.067886,1.427457,2.762918
557.267887,1.437857,2.770799
557.467909,1.419526,2.781301
557.667889,1.384031,2.820178
557.867930,1.338828,2.871750
558.067909,1.278830,2.930747
558.267928,1.246858,2.985137
558.467997,1.192671,3.035920
558.667990,1.150825,3.071211
558.868019,1.124270,3.091134
564.382265,1.118099,3.125236
564.583201,1.152373,3.076553
564.785218,1.212342,3.023199
564.981200,1.266253,2.948602
565.183206,1.346119,2.875145
565.382208,1.404714,2.802164
565.582214,1.443040,2.759312
565.782250,1.472338,2.743403
565.982237,1.454052,2.743678
566.182241,1.432849,2.780099
566.382240,1.386848,2.824316
566.582280,1.315359,2.896876
566.782293,1.263042,2.962345
566.982265,1.190049,3.018473
567.182269,1.148854,3.080855
567.382270,1.118555,3.114749
567.582282,1.090882,3.115681
567.782326,1.096250,3.126556
573.298573,1.097028,3.138229
573.500527,1.150767,3.058083
573.701534,1.232320,2.978030
573.897568,1.310801,2.889913
574.097544,1.388775,2.802211
574.297556,1.450262,2.742302
574.497562,1.502364,2.710510
574.697572,1.494038,2.707916
574.897613,1.462367,2.728521
575.097579,1.419947,2.787051
575.297606,1.349296,2.844934
575.497598,1.289576,2.931399
575.697614,1.214972,3.010851
575.897666,1.136522,3.080733
576.097655,1.092525,3.146515
576.297639,1.058135,3.166297
576.497641,1.055100,3.172966
576.697669,1.064973,3.160312
582.224944,1.326216,2.875760
582.425875,1.381602,2.806547
582.627877,1.442083,2.746624
582.828913,1.476134,2.711794
583.023897,1.484571,2.720638
583.223930,1.446583,2.747147
583.427924,1.388339,2.811723
583.624918,1.327698,2.882600
583.824977,1.257169,2.964561
584.024940,1.174807,3.045815
584.224956,1.120196,3.103892
584.427960,1.076774,3.142310
584.623958,1.055782,3.157901
584.824027,1.067307,3.152772
585.024016,1.093922,3.114486
585.224011,1.135595,3.059508
585.428065,1.195424,3.004921
585.624018,1.258006,2.954600
591.134293,1.448853,2.733038
591.335245,1.451619,2.737054
591.537246,1.421120,2.768232
591.738250,1.376553,2.822995
591.933255,1.311835,2.887996
592.133252,1.247129,2.961781
592.333270,1.180563,3.041460
592.533269,1.124068,3.084864
592.734283,1.090805,3.122766
592.933293,1.085614,3.138993
593.134295,1.090791,3.117761
593.338313,1.123140,3.078112
593.534312,1.176259,3.022594
593.734323,1.239158,2.961781
593.933339,1.296235,2.895119
594.134338,1.355367,2.837078
594.338336,1.386800,2.788012
594.534359,1.430601,2.751761
600.032632,1.398811,2.812643
600.233595,1.336795,2.875053
600.434594,1.252945,2.970732
600.636598,1.185726,3.047222
600.832622,1.117760,3.108127
601.032631,1.081621,3.144165
601.237619,1.067153,3.174858
601.431627,1.087035,3.148759
601.631646,1.134459,3.093764
601.831661,1.189252,3.041193
602.031653,1.260392,2.964903
602.232662,1.335845,2.881618
602.431671,1.397077,2.810177
602.631689,1.459589,2.767896
602.831732,1.481679,2.734662
603.031699,1.500885,2.719866
603.232717,1.479906,2.731186
603.431716,1.455790,2.763230
608.931002,1.317067,2.871899
609.132958,1.269099,2.955168
609.333944,1.189267,3.036607
609.529960,1.117305,3.112653
609.729969,1.067065,3.155533
609.930977,1.049928,3.175723
610.135989,1.062167,3.158629
610.330989,1.101820,3.113124
610.530991,1.163486,3.041200
610.730006,1.240365,2.967619
610.931030,1.313286,2.895699
611.136024,1.385524,2.822173
611.331030,1.447294,2.761653
611.531032,1.482415,2.716542
611.730045,1.489811,2.694251
611.931057,1.481408,2.707928
612.136060,1.459238,2.748447
612.331060,1.402363,2.792926
617.845360,1.174430,3.028452
618.047296,1.132358,3.103238
618.248287,1.093846,3.146933
618.450310,1.068350,3.161277
618.646319,1.081832,3.151210
618.845355,1.123262,3.110352
619.045344,1.174391,3.045539
619.246344,1.244544,2.970564
619.446342,1.313784,2.906746
619.646347,1.378549,2.841223
619.846376,1.423488,2.778063
620.046372,1.451412,2.739711
620.246373,1.461045,2.732322
620.446379,1.447764,2.741254
620.646396,1.425535,2.786919
620.845460,1.387142,2.832487
621.045422,1.322712,2.891728
621.245435,1.265034,2.955386
626.754744,1.156288,3.058839
626.956661,1.144595,3.065904
627.157658,1.153305,3.068802
627.359668,1.174867,3.044139
627.555670,1.195601,3.001804
627.754715,1.250324,2.960168
627.954696,1.292005,2.913564
628.155709,1.328524,2.880307
628.355699,1.360576,2.854940
628.555705,1.372137,2.831489
628.755735,1.385269,2.823123
628.955728,1.375964,2.839557
629.155741,1.362487,2.855131
629.355744,1.316944,2.893959
629.555750,1.291301,2.921698
629.755773,1.257673,2.972344
629.955764,1.215332,3.003384
630.154777,1.183699,3.030511
635.654062,1.279745,2.946059
635.856043,1.288634,2.936742
636.057009,1.295178,2.927909
636.253014,1.302831,2.924232
636.455027,1.302386,2.929096
636.654035,1.307409,2.931681
636.854054,1.296999,2.925325
637.055052,1.281830,2.934751
637.253058,1.275314,2.944795
637.453065,1.267434,2.956457
637.654074,1.263964,2.960859
637.854098,1.256003,2.971789
638.054102,1.253998,2.974303
638.254100,1.252652,2.973389
638.454109,1.254236,2.970722
638.654115,1.256753,2.967214
638.854149,1.264701,2.965102
639.054145,1.263599,2.948565
644.586406,1.362199,2.866717
644.787414,1.372511,2.851134
644.989414,1.365755,2.846407
645.190387,1.356026,2.869437
645.386386,1.330170,2.886990
645.582396,1.302970,2.921266
645.785418,1.274214,2.954953
645.983417,1.240567,2.994339
646.183411,1.214572,3.016442
646.388425,1.195925,3.038839
646.582435,1.186764,3.035283
646.785466,1.198410,3.040663
646.982461,1.213014,3.025049
647.182472,1.235051,3.001611
647.388461,1.253616,2.956565
647.582483,1.282062,2.933608
647.785518,1.313032,2.905198
647.982517,1.333014,2.882136
653.496765,1.229347,2.999347
653.697743,1.245213,2.950716
653.899749,1.287256,2.909341
654.095744,1.331574,2.879591
654.295750,1.370808,2.850435
654.495758,1.378622,2.827436
654.699754,1.391129,2.823491
654.896798,1.375429,2.847800
655.096785,1.342635,2.871346
655.296792,1.305676,2.911108
655.496786,1.279058,2.955973
655.699814,1.232909,2.989708
655.896829,1.203472,3.030294
656.096825,1.171331,3.057255
656.296830,1.162250,3.064243
656.496840,1.156677,3.074126
656.699845,1.167984,3.067085
656.896861,1.192001,3.052860
662.411127,1.101912,3.114799
662.612094,1.131143,3.079356
662.814112,1.174039,3.009499
663.010101,1.249981,2.958353
663.210128,1.307893,2.884954
663.410119,1.360014,2.827675
663.614110,1.409841,2.785546
663.811138,1.435773,2.756875
664.011146,1.448082,2.760336
664.211141,1.424276,2.781101
664.411147,1.369186,2.825923
664.614153,1.333598,2.870183
664.811179,1.265603,2.938222
665.011170,1.221208,3.007996
665.211173,1.170529,3.063722
665.411181,1.128675,3.106790
665.614190,1.097924,3.137058
665.811220,1.080303,3.120678
671.321486,1.069946,3.150566
671.522450,1.052947,3.163424
671.724435,1.064329,3.153035
671.920452,1.107101,3.105696
672.120449,1.169611,3.035071
672.320461,1.236587,2.957791
672.524463,1.330106,2.882922
672.720477,1.393634,2.811330
672.920492,1.451237,2.752812
673.120495,1.480104,2.714288
673.320495,1.486939,2.713112
673.523507,1.464512,2.737210
673.720508,1.414664,2.785650
673.920523,1.371779,2.854810
674.120529,1.300428,2.915533
674.320537,1.230801,3.001219
674.523538,1.169143,3.062968
674.720555,1.114625,3.105639
680.233841,1.105455,3.102140
680.435807,1.075339,3.139925
680.636800,1.045104,3.164061
680.838821,1.058146,3.143185
681.034811,1.102405,3.116220
681.233828,1.156332,3.019777
681.433823,1.247092,2.948952
681.634824,1.321407,2.874809
681.833897,1.394288,2.789649
682.033857,1.454532,2.739223
682.233854,1.483294,2.704026
682.433868,1.492554,2.701130
682.634884,1.471239,2.716726
682.833938,1.425241,2.752277
683.033889,1.381350,2.816051
683.233904,1.320558,2.887988
683.433904,1.249513,2.963144
683.633914,1.206062,3.027194
689.149192,1.282836,2.906189
689.350174,1.220458,2.982507
689.551174,1.143172,3.050381
689.753193,1.091268,3.111568
689.949180,1.057307,3.144860
690.148182,1.056016,3.153955
690.348185,1.075225,3.133434
690.549188,1.126833,3.072434
690.749211,1.197165,3.025783
690.949215,1.260358,2.930356
691.149234,1.342715,2.846754
691.349228,1.405407,2.784347
691.549231,1.449850,2.737845
691.749250,1.478323,2.717803
691.949253,1.495411,2.707806
692.149249,1.465000,2.724783
692.349257,1.434267,2.756898
692.549271,1.391563,2.813269
698.047542,1.455534,2.710071
698.249500,1.438595,2.747266
698.450521,1.397329,2.803953
698.646519,1.312002,2.878278
698.848538,1.227448,2.960526
699.047530,1.154011,3.038430
699.247538,1.093838,3.105907
699.448558,1.058646,3.145016
699.646553,1.042912,3.146595
699.846586,1.064170,3.138523
700.046569,1.104489,3.092318
700.246583,1.157145,3.023307
700.448597,1.233935,2.954123
700.646584,1.303201,2.882707
700.846622,1.356040,2.813800
701.047624,1.413412,2.767093
701.247620,1.454818,2.725104
701.447642,1.469531,2.706341
706.962911,1.451943,2.730624
707.163867,1.475102,2.710553
707.364880,1.467791,2.723416
707.566870,1.432898,2.772186
707.762886,1.361267,2.829896
707.961896,1.277408,2.914351
708.161896,1.213200,2.987119
708.362906,1.143135,3.067304
708.562918,1.089151,3.111486
708.762933,1.058663,3.143176
708.962925,1.056018,3.160094
709.162937,1.077887,3.121523
709.362950,1.121219,3.089800
709.562944,1.171977,3.031975
709.762972,1.244575,2.966455
709.962969,1.301614,2.900159
710.162975,1.362879,2.835453
710.362981,1.407200,2.776023
715.871273,1.351539,2.846226
716.072226,1.398209,2.798283
716.273222,1.424909,2.762514
716.475246,1.438950,2.737927
716.671239,1.428523,2.759389
716.873281,1.400945,2.790841
717.073250,1.351099,2.852016
717.273250,1.295586,2.918543
717.473268,1.229493,2.991810
717.673281,1.170316,3.055924
717.873300,1.116705,3.080930
718.073293,1.094756,3.106960
718.273294,1.097771,3.128566
718.473312,1.111125,3.107615
718.673323,1.143168,3.059963
718.873338,1.189134,3.027570
719.073328,1.228542,2.982294
719.273350,1.285724,2.919019
