time_s,in0_v,in1_v
89.312615,1.133301,3.076457
89.512637,1.236972,2.953498
89.712627,1.339220,2.838165
89.915670,1.439090,2.740089
90.112664,1.485044,2.700983
90.312663,1.477215,2.712738
90.512712,1.414186,2.774136
100.638445,1.168472,3.014556
100.839437,1.109002,3.086012
101.041480,1.066545,3.117304
101.237436,1.091430,3.082798
101.439473,1.171272,3.019037
101.638451,1.271037,2.903972
101.838474,1.382188,2.799619
102.041517,1.457143,2.736975
102.237492,1.432084,2.751424
102.437553,1.347603,2.824197
102.637558,1.255071,2.935812
102.838574,1.154509,3.040615
103.041576,1.090594,3.107957
103.237597,1.073472,3.118219
103.437618,1.110948,3.072154
103.637599,1.194731,2.987808
103.837645,1.278892,2.885637
104.041622,1.367995,2.810788
104.237631,1.424221,2.742178
104.437674,1.434612,2.725198
114.545400,1.297588,2.884860
114.747388,1.251485,2.941190
114.948378,1.195634,3.002711
115.144391,1.147517,3.044541
115.346420,1.148020,3.060174
115.545407,1.192019,3.013153
115.745461,1.244094,2.939042
115.945450,1.313665,2.868426
116.145441,1.367868,2.821607
116.345820,1.372793,2.815274
116.545485,1.327996,2.834334
116.745498,1.287548,2.902519
116.945511,1.222344,2.975316
117.145505,1.171709,3.035451
117.345782,1.140541,3.058174
117.545583,1.159120,3.052117
117.745550,1.194703,3.012856
117.945532,1.244381,2.968729
118.145519,1.299122,2.904510
118.345649,1.348428,2.856410
128.450377,1.331843,2.897072
128.651355,1.249018,2.950051
128.852385,1.200775,3.019651
129.054384,1.154984,3.064887
129.250357,1.156472,3.076155
129.449407,1.188146,3.021001
129.649422,1.258717,2.947361
129.850385,1.325297,2.882740
130.050400,1.375639,2.830271
130.250402,1.397359,2.818234
130.450446,1.360062,2.841387
130.650426,1.293410,2.916933
130.850451,1.239378,2.972729
131.050471,1.176622,3.044841
131.250485,1.149665,3.084529
131.449533,1.155230,3.062118
131.649538,1.190407,3.030891
131.849560,1.244241,2.967509
132.049561,1.298658,2.905430
132.249580,1.349349,2.845171
142.360287,1.271581,2.926984
142.561285,1.192655,3.026160
142.763307,1.093139,3.096624
142.964313,1.070783,3.138629
143.160308,1.109519,3.091928
143.360330,1.199071,2.990430
143.560368,1.312447,2.871659
143.764355,1.409454,2.767825
143.960477,1.451160,2.723783
144.160358,1.430259,2.752536
144.360419,1.347989,2.838526
144.560422,1.236978,2.958698
144.764433,1.139998,3.057447
144.960414,1.085400,3.137368
145.160429,1.068280,3.127824
145.360464,1.116171,3.082340
145.560462,1.195759,2.997945
145.764484,1.296439,2.886804
145.960516,1.382416,2.803940
146.160507,1.435356,2.740873
156.282213,1.101520,3.096457
156.484227,1.055449,3.137506
156.680228,1.065832,3.123048
156.881235,1.146735,3.053332
157.083221,1.264558,2.936796
157.279221,1.380985,2.808426
157.479273,1.453775,2.711943
157.683296,1.477495,2.702888
157.879269,1.390923,2.772712
158.080284,1.293260,2.895173
158.279280,1.182325,3.015617
158.479330,1.090609,3.119713
158.683312,1.057211,3.158851
158.879348,1.086451,3.116244
159.079341,1.158543,3.031920
159.279350,1.260761,2.922053
159.479377,1.368865,2.810795
159.683407,1.451623,2.728247
159.879404,1.484523,2.696749
160.079408,1.450499,2.723204
170.186139,1.085016,3.111286
170.388130,1.118807,3.058119
170.590123,1.208723,2.984024
170.791147,1.303347,2.869979
170.987162,1.396682,2.775095
171.185147,1.434451,2.733918
171.385191,1.411215,2.755117
171.585185,1.349429,2.833675
171.785212,1.234943,2.937931
171.989196,1.141766,3.048194
172.185209,1.081398,3.090738
172.385253,1.091525,3.099776
172.585267,1.148047,3.036984
172.785279,1.237496,2.952451
172.989268,1.342462,2.844909
173.185265,1.408407,2.768751
173.385308,1.449534,2.732827
173.585344,1.429085,2.745503
173.785324,1.381726,2.794418
173.989358,1.308153,2.879454
184.096054,1.231948,2.967859
184.297007,1.318252,2.878624
184.499047,1.406573,2.793084
184.695017,1.440056,2.750683
184.895044,1.411394,2.766283
185.095082,1.343409,2.851499
185.298061,1.241203,2.962136
185.495069,1.136503,3.051218
185.695095,1.096377,3.105847
185.895106,1.107441,3.090603
186.095137,1.166570,3.007433
186.298133,1.266597,2.927634
186.495176,1.359277,2.830094
186.695189,1.416681,2.756857
186.895155,1.434460,2.745377
187.095195,1.402449,2.774722
187.298193,1.329538,2.843594
187.495219,1.262529,2.941211
187.695240,1.187234,3.033514
187.896238,1.116807,3.095827
198.014957,1.417550,2.778440
198.216925,1.453789,2.724684
198.417958,1.467718,2.718876
198.614935,1.405353,2.799548
198.815993,1.289603,2.916212
199.013947,1.175686,3.055422
199.214011,1.087577,3.139200
199.414018,1.064749,3.145642
199.614042,1.119990,3.095909
199.818019,1.215522,2.981956
200.014024,1.331854,2.850123
200.214021,1.426576,2.756518
200.414069,1.464464,2.719916
200.614052,1.446843,2.742971
200.818095,1.353314,2.833687
201.014100,1.254182,2.938249
201.214104,1.165541,3.039680
201.414144,1.092985,3.120659
201.614136,1.064804,3.145510
201.818148,1.075978,3.125089
211.955848,1.485251,2.710213
212.156798,1.435999,2.760475
212.358854,1.334573,2.871502
212.559859,1.208680,3.011912
212.755866,1.099113,3.106384
212.954894,1.051207,3.168728
213.154877,1.075751,3.128193
213.358908,1.175771,3.016729
213.554897,1.306182,2.873033
213.754902,1.429354,2.770183
213.954908,1.488423,2.709233
214.154941,1.474110,2.717967
214.358987,1.407828,2.797082
214.554962,1.290664,2.920465
214.754960,1.162155,3.037234
214.954992,1.082441,3.121321
215.155023,1.052290,3.165317
215.359019,1.071155,3.136664
215.555007,1.139003,3.087382
215.755042,1.235970,2.970843
225.882743,1.400765,2.822866
226.083729,1.337789,2.910722
226.284726,1.221554,3.016045
226.486750,1.127981,3.090146
226.687745,1.092472,3.119224
226.882745,1.123583,3.082632
227.082764,1.202698,3.003268
227.281764,1.307749,2.880132
227.481798,1.405755,2.794379
227.684799,1.451864,2.742986
227.881803,1.438717,2.759384
228.081825,1.356545,2.835959
228.282843,1.272643,2.944405
228.482887,1.182487,3.034074
228.684870,1.111305,3.111244
228.882870,1.091706,3.118920
229.082942,1.126154,3.083639
229.282900,1.187133,3.028515
229.482966,1.278325,2.933518
229.684936,1.358210,2.845939
239.781640,1.282982,2.911984
239.982611,1.243794,2.956587
240.184608,1.205335,2.988466
240.385688,1.192819,3.012445
240.580653,1.201059,3.008383
240.780621,1.239571,2.986261
240.983653,1.281864,2.924071
241.180677,1.322787,2.869190
241.380703,1.349028,2.847796
241.580681,1.355037,2.862463
241.780683,1.316768,2.887872
241.983718,1.274836,2.938416
242.181719,1.233562,2.978797
242.381753,1.204264,3.008737
242.581750,1.184513,3.013584
242.781776,1.200214,2.994150
242.983773,1.236837,2.965765
243.181788,1.262074,2.924110
243.381847,1.302199,2.881689
243.581815,1.334063,2.864987
253.690511,1.334062,2.868717
253.891516,1.311834,2.885314
254.093525,1.281674,2.930305
254.289486,1.241595,2.979275
254.489866,1.198522,2.998081
254.690510,1.197260,3.014027
254.892525,1.211661,2.993234
255.089539,1.250938,2.963021
255.289540,1.296450,2.923580
255.489616,1.320244,2.880677
255.689556,1.337459,2.858515
255.892587,1.330156,2.872653
256.089606,1.305401,2.898647
256.289610,1.259986,2.935329
256.489653,1.226667,2.971944
256.689619,1.204208,3.006516
256.892669,1.199870,3.009853
257.089640,1.205580,3.005959
257.289673,1.235506,2.984706
257.489697,1.266860,2.948335
267.630381,1.440904,2.776484
267.832404,1.376228,2.808735
268.033408,1.320170,2.885707
268.229388,1.219644,2.981689
268.431441,1.154112,3.069284
268.629471,1.123615,3.103274
268.829407,1.148489,3.078374
269.034412,1.220276,3.017825
269.230417,1.305008,2.910248
269.430472,1.389082,2.812988
269.630510,1.439654,2.772098
269.830469,1.435365,2.784655
270.034470,1.375340,2.839653
270.230480,1.285124,2.926002
270.430555,1.209655,3.015569
270.630507,1.157050,3.097111
270.830539,1.116760,3.108146
271.034553,1.141302,3.101767
271.230551,1.180182,3.051638
271.430585,1.242790,2.962702
281.549241,1.460304,2.732149
281.750231,1.413274,2.797252
281.952241,1.294108,2.929731
282.148389,1.176403,3.025327
282.349219,1.085451,3.137708
282.549327,1.064029,3.146601
282.749313,1.118887,3.103276
282.948225,1.226694,2.966938
283.148223,1.358887,2.842375
283.348259,1.462503,2.746054
283.548243,1.489430,2.709873
283.748241,1.455531,2.757696
283.948259,1.361347,2.853247
284.148267,1.241913,2.977851
284.348321,1.147214,3.079199
284.548358,1.070398,3.131116
284.748346,1.068758,3.153882
284.953455,1.102446,3.120636
285.149332,1.173575,3.040015
285.349406,1.268144,2.931881
295.477122,1.457966,2.716737
295.678100,1.430745,2.755305
295.880122,1.351727,2.856271
296.076137,1.232790,2.967612
296.277161,1.135315,3.072145
296.477153,1.072473,3.128463
296.677143,1.084682,3.111571
296.876158,1.159172,3.038134
297.076165,1.276237,2.910648
297.279186,1.387137,2.806540
297.476226,1.457948,2.733553
297.676223,1.470450,2.726603
297.876243,1.403944,2.782874
298.076232,1.314481,2.889626
298.279240,1.200646,2.998638
298.476281,1.122722,3.084967
298.676269,1.074315,3.136878
298.877283,1.081776,3.130010
299.077285,1.115162,3.066899
299.279325,1.199444,3.010667
309.395989,1.389989,2.796114
309.597943,1.414310,2.774143
309.798960,1.397443,2.783422
309.995007,1.332345,2.840173
310.196954,1.249139,2.950424
310.394991,1.163914,3.026917
310.594977,1.126386,3.082519
310.794976,1.118963,3.063663
310.995026,1.180443,3.021868
311.199012,1.262008,2.936504
311.395052,1.348084,2.848285
311.595045,1.398236,2.781758
311.795037,1.410220,2.767566
311.995055,1.384049,2.802609
312.199057,1.318797,2.870794
312.395102,1.247953,2.951025
312.595124,1.169722,3.028856
312.795109,1.128447,3.069424
312.995124,1.110338,3.087889
313.198147,1.136483,3.067887
323.320802,1.269905,2.949946
323.522793,1.330114,2.883169
323.723787,1.386770,2.813214
323.919789,1.411863,2.790541
324.121783,1.386735,2.815181
324.320795,1.335980,2.886821
324.520831,1.248548,2.978225
324.724832,1.183323,3.049459
324.920857,1.142664,3.091201
325.120906,1.161082,3.068410
325.320898,1.204689,3.012536
325.520889,1.275669,2.923513
325.724892,1.349681,2.851138
325.920904,1.389935,2.797653
326.120927,1.406540,2.789836
326.320929,1.384078,2.816435
326.520958,1.331251,2.870745
326.724943,1.261913,2.954872
326.920978,1.196298,2.999390
327.120977,1.158556,3.058486
337.239633,1.109496,3.108396
337.440629,1.168286,3.034670
337.642615,1.270930,2.930274
337.838625,1.356887,2.819487
338.039640,1.439982,2.748615
338.239649,1.451823,2.736709
338.439690,1.401459,2.795022
338.638702,1.300648,2.902078
338.838711,1.192249,3.023259
339.038687,1.115920,3.100325
339.238707,1.088850,3.105990
339.438729,1.125271,3.073287
339.638703,1.208748,3.004318
339.838735,1.309448,2.893483
340.038757,1.406987,2.797481
340.238764,1.451340,2.740217
340.438807,1.452412,2.733663
340.643890,1.398928,2.764326
340.839807,1.333268,2.846134
341.039838,1.247988,2.933964
351.167472,1.057559,3.118675
351.368453,1.101050,3.085311
351.565469,1.192417,2.994361
351.766459,1.297554,2.871574
351.968470,1.411907,2.764554
352.164520,1.463801,2.707809
352.364485,1.434993,2.735753
352.567513,1.351274,2.822412
352.763556,1.228691,2.944549
352.964537,1.133064,3.069731
353.163535,1.063262,3.124530
353.363555,1.073177,3.132934
353.567573,1.124020,3.055350
353.763576,1.236894,2.948211
353.964583,1.332091,2.845512
354.163585,1.421375,2.757030
354.363604,1.461689,2.721647
354.567622,1.447455,2.720606
354.763633,1.399050,2.782888
354.964662,1.316591,2.870421
365.086302,1.106726,3.090323
365.288266,1.130025,3.070034
365.489297,1.172407,2.990647
365.685266,1.261642,2.912752
365.887306,1.344691,2.822979
366.086342,1.395111,2.784447
366.286321,1.404658,2.780248
366.485354,1.339594,2.833163
366.685325,1.262930,2.919419
366.889360,1.168601,3.013556
367.085368,1.129083,3.074759
367.285372,1.103048,3.079642
367.485427,1.140362,3.047896
367.685398,1.209019,2.985362
367.889437,1.290967,2.893485
368.085442,1.358963,2.821312
368.285438,1.394770,2.776619
368.485472,1.388602,2.763676
368.685443,1.373062,2.806792
368.888482,1.324911,2.863765
379.011143,1.096214,3.099804
379.213152,1.128308,3.085730
379.414151,1.187487,3.004647
379.610126,1.275976,2.903027
379.812138,1.359132,2.799337
380.013155,1.419642,2.763129
380.211158,1.404112,2.763881
380.411215,1.345323,2.832476
380.610183,1.264370,2.928587
380.810189,1.168802,3.029290
381.015237,1.104937,3.080143
381.210246,1.102830,3.105243
381.410263,1.140161,3.062154
381.610230,1.201324,2.975583
381.810226,1.291406,2.888381
382.015252,1.374158,2.809666
382.210294,1.405704,2.748998
382.410306,1.418719,2.754224
382.610307,1.377013,2.794299
382.810302,1.319921,2.863119
392.933965,1.078748,3.109582
393.135925,1.104892,3.071350
393.336959,1.190085,2.982691
393.532966,1.292826,2.867726
393.734949,1.387656,2.767801
393.933956,1.429870,2.723028
394.133981,1.424084,2.744914
394.334001,1.340951,2.825326
394.533976,1.239075,2.946202
394.734029,1.151558,3.054107
394.934025,1.085470,3.100758
395.134021,1.078011,3.096525
395.334033,1.137559,3.039243
395.534042,1.224606,2.951909
395.734051,1.320967,2.849452
395.934088,1.394548,2.755297
396.134098,1.444155,2.723340
396.334126,1.439646,2.734134
396.534137,1.373925,2.786502
396.734103,1.304830,2.870195
406.854754,1.179037,3.015614
407.055741,1.248515,2.928131
407.260722,1.332873,2.851451
407.461765,1.406817,2.786366
407.654741,1.409864,2.760965
407.854794,1.369312,2.799453
408.054763,1.309400,2.881950
408.254809,1.217154,2.981050
408.454821,1.149900,3.061335
408.659806,1.121973,3.086616
408.854809,1.137148,3.059767
409.054826,1.204584,2.992757
409.254840,1.292054,2.910073
409.454862,1.358017,2.813435
409.659854,1.402631,2.764291
409.854882,1.415296,2.759195
410.054881,1.382505,2.797694
410.254883,1.334961,2.859034
410.454911,1.258156,2.940702
410.659914,1.194493,3.021172
420.776553,1.314593,2.878196
420.978564,1.340962,2.834350
421.179542,1.358154,2.824327
421.375599,1.342775,2.852568
421.577587,1.307530,2.900231
421.776562,1.251904,2.963675
421.976582,1.199954,3.001996
422.175580,1.180020,3.034802
422.375627,1.180050,3.015499
422.579619,1.223013,2.974465
422.775636,1.276861,2.918136
422.975644,1.326765,2.867052
423.175636,1.355446,2.832710
423.375684,1.350656,2.827308
423.579674,1.329986,2.854963
423.775681,1.292187,2.900698
423.975704,1.245227,2.951476
424.175705,1.205342,2.988963
424.375719,1.172071,3.014611
424.578716,1.173173,3.024082
434.701356,1.376656,2.804817
434.903347,1.346802,2.848724
435.104369,1.290039,2.916113
435.306350,1.219768,2.976929
435.502350,1.160625,3.031217
435.701362,1.143245,3.046816
435.901371,1.170599,3.022591
436.101440,1.234514,2.952830
436.301411,1.294955,2.882370
436.505473,1.350014,2.817983
436.701441,1.375231,2.794584
436.901443,1.374147,2.818331
437.101466,1.321489,2.870287
437.301487,1.268074,2.945372
437.505473,1.200595,3.008314
437.701524,1.162705,3.032736
437.901474,1.144260,3.049315
438.101516,1.165075,3.032857
438.301535,1.208197,2.977328
438.504580,1.259734,2.942158
448.620195,1.322231,2.850421
448.821167,1.244517,2.931722
449.023170,1.152033,3.026553
449.219159,1.092996,3.088707
449.421195,1.092558,3.090504
449.620184,1.137772,3.033614
449.820176,1.238271,2.934793
450.019206,1.336225,2.822749
450.219210,1.415003,2.754703
450.419248,1.428987,2.733976
450.619269,1.388968,2.775709
450.819239,1.312119,2.868061
451.019289,1.218923,2.964291
451.219298,1.137684,3.054946
451.419292,1.096389,3.099642
451.620343,1.098525,3.090188
451.820308,1.139319,3.037923
452.024334,1.207866,2.964411
452.220328,1.299423,2.878308
452.420347,1.372916,2.807875
462.562961,1.240474,2.967820
462.764945,1.155032,3.064850
462.965956,1.087117,3.124718
463.161982,1.087957,3.116923
463.363988,1.153927,3.053694
463.562971,1.255130,2.948494
463.762984,1.364451,2.828858
463.962003,1.443173,2.737469
464.161988,1.457483,2.726659
464.365037,1.413037,2.786771
464.562011,1.323654,2.890216
464.762036,1.211379,2.998914
464.962051,1.123911,3.096123
465.162063,1.084067,3.128551
465.365085,1.098501,3.121906
465.562069,1.164558,3.051671
465.762143,1.258508,2.954596
465.962146,1.350915,2.846661
466.162118,1.426441,2.770958
466.365162,1.467236,2.733091
476.482757,1.196800,3.008841
476.683720,1.149627,3.067851
476.885768,1.115824,3.099293
477.086759,1.131277,3.069405
477.282750,1.199100,2.997437
477.482764,1.300269,2.917786
477.682767,1.381135,2.821776
477.881811,1.432597,2.772345
478.081812,1.421939,2.777577
478.284798,1.360619,2.833469
478.481837,1.261951,2.933004
478.681810,1.194181,3.035093
478.881862,1.124782,3.074680
479.081853,1.115984,3.096315
479.284859,1.145608,3.048437
479.481886,1.208551,2.992484
479.681873,1.298890,2.901078
479.882895,1.358137,2.836171
480.082903,1.407577,2.785271
480.284911,1.418564,2.768634
490.407473,1.230881,2.959589
490.608412,1.193576,3.007313
490.809435,1.169436,3.040261
491.011557,1.160917,3.043451
491.207552,1.198448,3.025176
491.406571,1.254212,2.968879
491.606551,1.311558,2.891827
491.810557,1.347220,2.846743
492.006616,1.365791,2.828305
492.206581,1.345958,2.852646
492.406627,1.295045,2.902093
492.606621,1.237741,2.955189
492.810624,1.193384,3.020484
493.006639,1.155587,3.034299
493.206640,1.165422,3.032742
493.406656,1.189530,3.000934
493.606671,1.233053,2.954694
493.810691,1.285833,2.895306
494.006719,1.332351,2.856695
494.206705,1.348546,2.832005
504.325321,1.260657,2.929992
504.527307,1.218766,2.995506
504.728319,1.157160,3.039236
504.924298,1.139507,3.064391
505.126321,1.158612,3.026536
505.325301,1.223407,2.975352
505.525334,1.301585,2.902919
505.725333,1.348857,2.834382
505.925430,1.365036,2.802099
506.125388,1.372890,2.821102
506.325382,1.322407,2.880212
506.525396,1.250156,2.946820
506.724402,1.195132,3.005501
506.924411,1.143054,3.046132
507.124464,1.140967,3.057304
507.324440,1.166974,3.027316
507.524585,1.206974,2.947039
507.724458,1.269486,2.917513
507.924479,1.327977,2.864784
508.124499,1.359111,2.824270
518.253097,1.251443,2.929429
518.455087,1.191555,3.014273
518.651065,1.121819,3.094080
518.852086,1.098718,3.107630
519.054115,1.140335,3.062332
519.250173,1.223381,2.990572
519.450140,1.323733,2.868201
519.654113,1.397115,2.802364
519.850173,1.425803,2.754142
520.050152,1.397350,2.787788
520.250162,1.330409,2.860287
520.450176,1.252052,2.957075
520.653189,1.158455,3.041981
520.849180,1.109266,3.102647
521.050231,1.102584,3.094502
521.249238,1.134993,3.041126
521.449231,1.214286,2.985527
521.653217,1.289405,2.893217
521.849261,1.360227,2.819209
522.050264,1.406943,2.779769
532.172882,1.173121,3.017339
532.373876,1.112915,3.081691
532.575875,1.079476,3.117156
532.771867,1.100224,3.089587
532.973882,1.184846,2.979494
533.172870,1.292911,2.887695
533.372880,1.394965,2.774913
533.571899,1.451061,2.727246
533.771891,1.442191,2.739800
533.974928,1.371986,2.809465
534.171923,1.273290,2.936116
534.371969,1.170586,3.036455
534.571994,1.089300,3.094538
534.771970,1.074528,3.121532
534.975027,1.129433,3.078219
535.172998,1.195384,2.997029
535.373001,1.284150,2.903310
535.573003,1.375210,2.802365
535.773027,1.439074,2.743290
535.975075,1.456366,2.720311
546.096642,1.195524,2.975599
546.297623,1.141870,3.045363
546.499648,1.104396,3.079181
546.700611,1.121277,3.066171
546.896635,1.184554,3.000832
547.095650,1.273156,2.900017
547.295658,1.364760,2.803217
547.500705,1.408916,2.751509
547.696707,1.410764,2.751313
547.896707,1.359858,2.825542
548.096707,1.269532,2.898364
548.296712,1.191057,3.006027
548.500731,1.124813,3.070801
548.696727,1.096220,3.083170
548.896768,1.130532,3.063170
549.095766,1.181594,2.991678
549.295770,1.272691,2.916335
549.500781,1.343075,2.826607
549.695806,1.383071,2.765407
549.895788,1.414109,2.742207
560.015412,1.273843,2.895286
560.217418,1.226449,2.947850
560.418417,1.184116,3.001077
560.615404,1.156307,3.016572
560.816406,1.170167,3.010758
561.014449,1.206336,2.958615
561.214426,1.268076,2.907885
561.415445,1.316513,2.836347
561.615443,1.356344,2.812825
561.815439,1.353155,2.820278
562.015484,1.325759,2.855598
562.215498,1.256898,2.897129
562.414487,1.218380,2.967404
562.614524,1.180246,3.017443
562.814545,1.157016,3.019639
563.014556,1.167640,3.004923
563.214538,1.205648,2.978639
563.414562,1.253795,2.927030
563.614559,1.290328,2.864435
563.814554,1.338295,2.831895
573.940182,1.341236,2.844248
574.141182,1.333390,2.849421
574.346178,1.309713,2.897191
574.539148,1.256903,2.927295
574.741178,1.217663,2.976981
574.940153,1.191000,3.008732
575.140210,1.185367,2.999902
575.341194,1.218269,2.969635
575.540192,1.257512,2.925546
575.740219,1.305671,2.879850
575.940245,1.337902,2.848320
576.140252,1.342793,2.841219
576.340262,1.334093,2.867505
576.540265,1.306229,2.904939
576.740265,1.253795,2.931722
576.940275,1.209651,2.976532
577.140312,1.206708,3.022981
577.340309,1.193964,3.021757
577.540334,1.201189,2.989748
577.745375,1.228502,2.962060
587.846927,1.348653,2.829843
588.048923,1.382190,2.780392
588.244883,1.401946,2.774975
588.445930,1.373265,2.807843
588.647932,1.288499,2.892360
588.843910,1.204357,2.973991
589.044954,1.153907,3.040085
589.243941,1.122945,3.062087
589.443959,1.148858,3.020364
589.647959,1.211436,2.963421
589.843961,1.291972,2.870315
590.044001,1.359581,2.803171
590.244011,1.394516,2.776630
590.444014,1.384480,2.784909
590.648018,1.340758,2.829016
590.844020,1.280215,2.892773
591.044083,1.214047,2.968273
591.244054,1.161613,3.031127
591.444055,1.119438,3.051388
591.647083,1.132149,3.051823
601.781671,1.342485,2.807175
601.983654,1.403327,2.753082
602.184681,1.431621,2.735457
602.380680,1.367574,2.766663
602.582687,1.304165,2.852516
602.780693,1.202442,2.958524
602.980738,1.118624,3.052733
603.180721,1.089570,3.079863
603.380714,1.109707,3.061811
603.584719,1.184952,2.981388
603.780726,1.273441,2.873153
603.980735,1.365904,2.787619
604.180753,1.407633,2.736593
604.380769,1.419596,2.736319
604.584779,1.369789,2.783650
604.780784,1.295574,2.863756
604.980812,1.198076,2.958780
605.180823,1.135446,3.027645
605.380827,1.096569,3.074739
605.583825,1.090128,3.090609
615.707438,1.354725,2.837399
615.908395,1.395690,2.774321
616.110446,1.415062,2.761279
616.306412,1.386216,2.806043
616.508433,1.304841,2.892011
616.707438,1.219303,2.981813
616.907484,1.139334,3.057191
617.110476,1.106992,3.084450
617.306491,1.137425,3.054282
617.506471,1.196615,2.982280
617.706504,1.290846,2.888546
617.906489,1.373008,2.816311
618.110552,1.412273,2.772041
618.306531,1.413250,2.777749
618.506539,1.370059,2.825615
618.706552,1.299769,2.902816
618.906546,1.221452,2.984357
619.109566,1.160060,3.040789
619.307566,1.118962,3.079393
619.507624,1.113579,3.077660
629.614194,1.374581,2.809167
629.816144,1.400701,2.772006
630.017165,1.398655,2.769976
630.214169,1.347503,2.830140
630.415212,1.267320,2.913267
630.613184,1.183243,3.013874
630.813184,1.129765,3.069800
631.014231,1.115155,3.072196
631.214224,1.163758,3.029416
631.414252,1.243325,2.949816
631.614246,1.313245,2.849851
631.814238,1.388052,2.799828
632.014303,1.421561,2.768176
632.214273,1.389829,2.788069
632.414272,1.334829,2.859467
632.614298,1.259329,2.928913
632.814307,1.178867,2.998394
633.014300,1.133404,3.055891
633.214366,1.111114,3.066691
633.414357,1.119083,3.053413
643.533949,1.387808,2.756510
643.735933,1.424347,2.721097
643.939915,1.407846,2.736743
644.132935,1.342427,2.799120
644.334924,1.243522,2.912439
644.534986,1.155383,3.009464
644.733962,1.092219,3.084517
644.934990,1.071880,3.066699
645.133963,1.130318,3.024161
645.333993,1.232719,2.926800
645.533988,1.322861,2.821334
