orientation,line_id,window_id,time_in_window_s,piezo_direction,p1_deg,p2_deg,in0_v,in1_v,diff_v
horizontal,6,3,3.511911350000446,up,108.52589641434263,100.99601593625498,1.3010550831915135,2.879798879325296,-1.5787437961337827
horizontal,6,4,3.3299875212833285e-07,down,108.52589641434263,100.99601593625498,1.3131691661259015,2.8732397257691433,-1.5600705596432418
horizontal,6,4,0.2594776019996061,down,107.80876494023904,100.99601593625498,1.2840271351318933,2.903013156216132,-1.6189860210842388
horizontal,6,4,0.5350086119997286,down,106.37450199203187,100.99601593625498,1.2401036085747665,2.9535593339025783,-1.7134557253278118
horizontal,6,4,0.8072731709999061,down,105.0597609561753,100.99601593625498,1.1990289791482636,2.997524884062598,-1.7984959049143345
horizontal,6,4,1.0795419109999784,down,103.62549800796812,100.99601593625498,1.16773940444353,3.024189496889799,-1.8564500924462688
horizontal,6,4,1.351050455999939,down,102.31075697211155,100.99601593625498,1.1533067101395253,3.0379698323262714,-1.884663122186746
horizontal,6,4,1.6233167699992919,down,100.99601593625498,100.99601593625498,1.1495957738485167,3.0285397651738206,-1.8789439913253039
horizontal,6,4,1.8950924079999822,down,99.5617529880478,100.99601593625498,1.1699807928735302,2.9956634938696696,-1.8256827009961394
horizontal,6,4,2.167594606999046,down,98.24701195219123,100.99601593625498,1.2223446491278451,2.9610732886758973,-1.7387286395480521
horizontal,6,4,2.4391132939999807,down,96.93227091633466,100.99601593625498,1.2641781271734174,2.8990176240443333,-1.634839496870916
horizontal,6,4,2.7111233579998952,down,95.49800796812748,100.99601593625498,1.3123580214159367,2.859700165157998,-1.5473421437420614
horizontal,6,4,2.967135713999596,down,94.18326693227091,100.99601593625498,1.3218145148464546,2.8344964086238744,-1.5126818937774198
horizontal,6,4,3.223148549999678,down,92.98804780876493,100.99601593625498,1.3307803852161302,2.81983671841204,-1.48905633319591
horizontal,6,4,3.4792879429987806,down,91.67330677290836,100.99601593625498,1.3248330640256558,2.8428972758552513,-1.5180642118295955
horizontal,6,5,4.069988790433854e-07,up,90.95617529880478,100.99601593625498,1.3223732106026138,2.852027855278937,-1.5296546446763233
horizontal,6,5,0.2599835860000894,up,90.23904382470118,100.99601593625498,1.3228164037330152,2.836505120078337,-1.5136887163453216
horizontal,6,5,0.5345028729989281,up,88.80478087649402,100.99601593625498,1.3265328185290717,2.831531503624996,-1.5049986850959243
horizontal,6,5,0.8062683289990673,up,87.49003984063745,100.99601593625498,1.3176275376778224,2.8515475861968227,-1.5339200485190003
horizontal,6,5,1.062403252999502,up,86.17529880478087,100.99601593625498,1.2849063897900779,2.890158308618776,-1.605251918828698
horizontal,6,5,1.3185582839996641,up,84.8605577689243,100.99601593625498,1.2459949363237224,2.936257055465252,-1.6902621191415295
horizontal,6,5,1.5905640139990282,up,83.54581673306772,100.99601593625498,1.2198059708903572,2.9726009899622765,-1.7527950190719193
horizontal,6,5,1.8625719109986676,up,82.23107569721115,100.99601593625498,1.1898774822195421,2.987437184428534,-1.797559702208992
horizontal,6,5,2.134337006998976,up,80.79681274900398,100.99601593625498,1.1878857627454613,3.00066537829147,-1.8127796155460085
horizontal,6,5,2.406359156999315,up,79.4820717131474,100.99601593625498,1.187959325587358,2.9949134695319986,-1.8069541439446406
horizontal,6,5,2.6627419069991447,up,78.16733067729083,100.99601593625498,1.2042203318347318,2.956236939856893,-1.752016608022161
horizontal,6,5,2.934387440998762,up,76.85258964143426,100.99601593625498,1.2346000998442062,2.9271726905960462,-1.69257259075184
horizontal,6,5,3.206399643999248,up,75.41832669322709,100.99601593625498,1.26094637031711,2.8926756781957463,-1.6317293078786363
horizontal,6,5,3.4627788689995214,up,74.22310756972111,100.99601593625498,1.2944505323164401,2.869568247287333,-1.5751177149708928
horizontal,6,6,4.260000423528254e-07,down,73.38645418326693,100.99601593625498,1.298884766315522,2.8699858546582915,-1.5711010883427694
horizontal,6,6,0.25177862999953504,down,72.66932270916334,100.99601593625498,1.2858667300482591,2.8792839929830674,-1.5934172629348082
horizontal,6,6,0.5130571749996307,down,71.35458167330677,100.99601593625498,1.2608757923640663,2.9063743110310165,-1.6454985186669502
horizontal,6,6,0.7852133329997741,down,70.0398406374502,100.99601593625498,1.2460189737593843,2.9431842653747573,-1.697165291615373
horizontal,6,6,1.041099359999862,down,68.72509960159363,100.99601593625498,1.2151129689137978,2.961324126441648,-1.7462111575278503
horizontal,6,6,1.297350873999676,down,67.41035856573704,100.99601593625498,1.1986706597724328,2.971308861380121,-1.7726382016076883
horizontal,6,6,1.5532423810000182,down,66.21513944223108,100.99601593625498,1.182101488198201,2.983963258091343,-1.801861769893142
horizontal,6,6,1.8091343849991972,down,64.90039840637449,100.99601593625498,1.178900702474127,2.992843786716854,-1.813943084242727
horizontal,6,6,2.080897345998892,down,63.46613545816733,100.99601593625498,1.1895985208403312,2.9930515275304446,-1.8034530066901133
horizontal,6,6,2.3372767259988905,down,62.27091633466135,100.99601593625498,1.2151562754135374,2.968758690622057,-1.7536024152085197
horizontal,6,6,2.5932956540000305,down,60.95617529880478,100.99601593625498,1.2447929388120738,2.9364984216804144,-1.6917054828683407
horizontal,6,6,2.8489357969992852,down,59.6414342629482,100.99601593625498,1.2905418646012161,2.8703504464916656,-1.5798085818904495
horizontal,6,6,3.1052007250000315,down,58.44621513944223,100.99601593625498,1.3297868316666162,2.84492913300401,-1.515142301337394
horizontal,6,6,3.3609574620004423,down,57.13147410358565,100.99601593625498,1.3265609398142253,2.8310487595531386,-1.5044878197389133
horizontal,6,7,3.5199991543777287e-07,up,56.41434262948207,100.99601593625498,1.332284324491529,2.839948971681273,-1.507664647189744
horizontal,6,7,0.25715554499947757,up,55.69721115537848,100.99601593625498,1.3279861706905003,2.8291081766733472,-1.501122005982847
horizontal,6,7,0.5171278469988465,up,54.38247011952191,100.99601593625498,1.3333007583084053,2.8355931573713167,-1.5022923990629113
horizontal,6,7,0.7731422839988227,up,53.067729083665334,100.99601593625498,1.3298434374527277,2.856145504795083,-1.526302067342355
horizontal,6,7,1.0290289409986144,up,51.75298804780876,100.99601593625498,1.2740893039266064,2.909928549970467,-1.6358392460438604
horizontal,6,7,1.285061187998508,up,50.557768924302785,100.99601593625498,1.2251453084056942,2.9546671258074544,-1.7295218174017601
horizontal,6,7,1.5414280879995204,up,49.243027888446214,100.99601593625498,1.1925765365327599,2.9957618718015784,-1.8031853352688185
