orientation,line_id,window_id,fixed_angle_deg,moving_paddle,move_direction,piezo_direction,p1_start_deg,p1_end_deg,p1_mean_deg,p1_min_deg,p1_max_deg,p2_start_deg,p2_end_deg,p2_mean_deg,p2_min_deg,p2_max_deg,commanded_speed_deg_s,actual_span_deg,actual_speed_deg_s,samples,diff_amplitude_v,score,in0_amplitude_v,in1_amplitude_v,mean_sum_v
horizontal,3,3,41.0,1,positive,up,34.9003984063745,51.633466135458164,43.019351166761524,34.9003984063745,51.633466135458164,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.733067729083665,4.780876494023905,14,0.37898691644844895,0.08926290984275467,0.18248756348969764,0.19649935295875154,4.18904018816693
horizontal,3,4,41.0,1,positive,down,52.470119521912345,68.96414342629481,60.57199772339214,52.470119521912345,68.96414342629481,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.494023904382466,4.7125782583949904,14,0.33887929636467207,0.07971168968633252,0.1620590839474736,0.17663443626446385,4.17543415440699
horizontal,3,5,41.0,1,positive,up,69.6812749003984,86.05577689243027,77.62948207171314,69.6812749003984,86.05577689243027,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.374501992031867,4.678429140580533,14,0.34423199119941905,0.08077966584843069,0.16417885329070447,0.18005313790871447,4.179666710003524
horizontal,3,6,41.0,1,positive,down,86.77290836653385,103.62549800796812,94.89186112692087,86.77290836653385,103.62549800796812,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.852589641434264,4.815025611838361,14,0.3654173650384962,0.08719564029639071,0.18226514258760262,0.1831522224508937,4.183792699845943
horizontal,3,7,41.0,1,positive,up,104.3426294820717,121.31474103585657,112.5640295959021,104.3426294820717,121.31474103585657,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.97211155378487,4.8491747296528205,14,0.3892648178219166,0.09201505809477176,0.18818711352682993,0.2004432364834674,4.17928836087264
horizontal,3,8,41.0,1,positive,down,121.31474103585657,138.28685258964143,129.53614114968698,121.31474103585657,138.28685258964143,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,16.972111553784856,4.849174729652816,14,0.4078644895497079,0.09670375247095683,0.19950767167588124,0.2083185171165125,4.183931549231889
horizontal,3,9,41.0,1,positive,up,138.28685258964143,155.37848605577688,146.57655093910074,138.28685258964143,155.37848605577688,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,40.99601593625498,5.0,17.09163346613545,4.883323847467271,14,0.3933370186217766,0.09284988629234639,0.19018006531530063,0.20520989973107806,4.18400730051553
horizontal,4,1,61.0,1,negative,up,160.0398406374502,143.18725099601593,151.8184405236198,143.18725099601593,160.0398406374502,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.852589641434264,4.815025611838361,14,0.41954785686430884,0.0997461518756084,0.2073907327523411,0.21215712411196774,4.1856563704487195
horizontal,4,2,61.0,1,negative,down,142.47011952191235,125.73705179282868,134.36824132043256,125.73705179282868,142.47011952191235,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.733067729083672,4.780876494023906,14,0.4016030975741347,0.09413913248785696,0.19123213747107992,0.20998052022651792,4.1889556250749616
horizontal,4,3,61.0,1,negative,up,125.0199203187251,107.92828685258964,116.7302219692658,107.92828685258964,125.0199203187251,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,17.091633466135463,4.883323847467275,14,0.3522744695550176,0.08255325669684221,0.16851274438365949,0.18369660826106404,4.190941832283551
horizontal,4,4,61.0,1,negative,down,107.92828685258964,90.95617529880478,99.70688673875925,90.95617529880478,107.92828685258964,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.972111553784856,4.849174729652816,14,0.27739407990704934,0.0645384081120586,0.129919882167559,0.14747419773949044,4.188546835665712
horizontal,4,5,61.0,1,negative,up,90.95617529880478,73.86454183266932,82.66647694934547,73.86454183266932,90.95617529880478,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,17.091633466135463,4.883323847467275,14,0.2610412540431326,0.0613704746522753,0.1261628653743132,0.13474130683333674,4.202449677273708
